# CU-Multi Reference Solution: LIO-SAM2 + RTK GPS
#
# timestamp, x, y, z, qx, qy, qz, qw
1722894202.140125184,477147.143889814,4428491.444291005,1630.5642710894926,0.0015512904052072801,-0.00012112086263154673,0.9999789019318175,0.006306704294020507
1722894202.190133248,477147.1425646312,4428491.447570819,1630.565546489436,0.0015646720791810205,-0.00013006695831800448,0.9999789735429052,0.006291848373022868
1722894202.240137216,477147.14256634674,4428491.447568584,1630.56554834435,0.0015646943871665308,-0.0001300302103288472,0.9999789756389735,0.006291510442531436
1722894202.290138368,477147.14256806235,4428491.447566348,1630.5655520945124,0.0015648358519867373,-0.0001300033718719385,0.9999789775471873,0.0062911725108759
1722894202.340132608,477147.14256863215,4428491.447563741,1630.565554519944,0.0015649121187912972,-0.00012999199184463028,0.9999789801065829,0.0062907469461916735
1722894202.390121472,477147.1437886106,4428491.4475615565,1630.5656094803908,0.001555810990158538,-0.0001449211376001959,0.9999788438556034,0.006314292615778703
1722894202.440106752,477147.14379063674,4428491.447558497,1630.5656092745062,0.0015556828032765513,-0.00014485919200357437,0.9999788474185008,0.006313761350951912
1722894202.490093056,477147.1437926629,4428491.447555437,1630.5656090686214,0.0015555546164567969,-0.00014479724627880017,0.9999788509810956,0.006313230086135647
1722894202.540080384,477147.14379468904,4428491.4475523755,1630.5656107640573,0.001555544890420787,-0.0001447463344909464,0.9999788543575303,0.006312698820164367
1722894202.590070272,477147.14445724286,4428491.443703927,1630.5654385995417,0.0015417639185423436,-0.00013062347523548179,0.9999789495692727,0.0063012950939963655
1722894202.640058624,477147.14445926895,4428491.443700867,1630.5654402949779,0.0015417543450705516,-0.00013057321551316584,0.9999789528831289,0.006300772566612147
1722894202.690043392,477147.14446129516,4428491.443697807,1630.5654419904142,0.0015417447716483187,-0.0001305229557817397,0.9999789561967093,0.006300250039237328
1722894202.740023040,477147.1444633213,4428491.443694746,1630.5654436858501,0.0015417351982756422,-0.0001304726960410565,0.999978959510014,0.006299727511869099
1722894202.790002432,477147.143048934,4428491.446124669,1630.565410671626,0.0015652119771778848,-0.00012227536708080757,0.999978985108131,0.006290031980339329
1722894202.839983104,477147.1430497612,4428491.446121233,1630.5654128949848,0.0015652530739723545,-0.00012225015492517646,0.9999789888294288,0.006289430609154472
1722894202.889964288,477147.14305198455,4428491.446117334,1630.5654124982507,0.0015650914097431006,-0.0001221744114374821,0.9999789936693725,0.006288702750299935
1722894202.939948032,477147.1430542079,4428491.446113436,1630.5654121015161,0.0015649297456181606,-0.00012209866772845522,0.9999789985087543,0.006287974891458274
1722894202.989936640,477147.14312898245,4428491.445873078,1630.5658800337835,0.001533398900536368,-0.0001150481526857714,0.9999791503107194,0.0062717139273325935
1722894203.039927296,477147.14313120587,4428491.445869179,1630.5658815654663,0.001533353912914579,-0.00011498097198416549,0.9999791549500684,0.006270986405754377
1722894203.089920000,477147.14313342917,4428491.445865281,1630.5658830971497,0.001533308925385143,-0.00011491379122137527,0.9999791595888813,0.006270258884188952
1722894203.139917312,477147.1431356525,4428491.445861382,1630.5658846288325,0.0015332639379480617,-0.00011484661039726892,0.9999791642271582,0.006269531362633057
1722894203.189917952,477147.1389939009,4428491.446961455,1630.5655464049898,0.0015392906877859647,-0.00010725296620957728,0.9999788436592875,0.006319122946605754
1722894203.239919872,477147.13899612427,4428491.446957556,1630.5655479366726,0.0015392451713392564,-0.00010718573173993135,0.9999788482016857,0.006318416316744021
1722894203.289922048,477147.1389983476,4428491.446953657,1630.5655513635636,0.0015393168738711254,-0.00010712666696647598,0.9999788525622758,0.0063177096857592735
1722894203.339922432,477147.1416330393,4428491.448727137,1630.5654009513607,0.0015618570707792846,-0.00014179679332561657,0.9999786263414105,0.00634723219251705
1722894203.389920768,477147.14163402334,4428491.448722829,1630.5654030159499,0.0015618634709578102,-0.00014175283982985608,0.9999786315961571,0.00634640368302307
1722894203.439918336,477147.1416363635,4428491.44871807,1630.5654024692096,0.0015616685082824571,-0.0001416586985604746,0.9999786379663173,0.006345449969277808
1722894203.489913856,477147.1416387036,4428491.448713311,1630.5654019224694,0.001561473545777007,-0.00014156455694154025,0.9999786443355206,0.0063444962555471674
1722894203.539904256,477147.14063995477,4428491.446301065,1630.5654927327753,0.001551478646625644,-0.00012681491677066586,0.9999793859403392,0.006229327922677392
1722894203.589891584,477147.1406422949,4428491.446296305,1630.5654940666413,0.0015514024741822747,-0.00012673179025689702,0.9999793919111205,0.00622839003934979
1722894203.639879424,477147.1406446351,4428491.446291547,1630.5654954005074,0.0015513263018863295,-0.00012664866360925407,0.9999793978810091,0.006227452156039308
1722894203.689866240,477147.1406469752,4428491.446286789,1630.5654967343737,0.0015512501297378135,-0.0001265655368277374,0.9999794038500049,0.0062265142727456575
1722894203.739853312,477147.1410864676,4428491.446605892,1630.5661215966097,0.0015491355834377737,-0.00011631348504411949,0.9999792658350013,0.006249363984376413
1722894203.789840640,477147.1410888077,4428491.446601133,1630.5661248830495,0.0015491773040949251,-0.00011623890581463862,0.999979271666703,0.006248421810963629
1722894203.839829760,477147.14108991507,4428491.446595928,1630.566126780593,0.001549151301080321,-0.00011617946141573826,0.9999792784953397,0.006247336433933568
1722894203.889820672,477147.14109238714,4428491.446590214,1630.5661260817662,0.0015489247409509832,-0.00011606898362830964,0.9999792867937901,0.006246066243739196
1722894203.939817216,477147.14035753004,4428491.447050462,1630.5656228149192,0.0015567772698907797,-0.0001290037419745809,0.9999789383083912,0.0062994239569434595
1722894203.989814016,477147.1403600021,4428491.447044747,1630.5656221160925,0.0015565508594197084,-0.0001288935815402149,0.9999789466469974,0.006298158352125101
1722894204.039810560,477147.14036247425,4428491.447039033,1630.5656233198918,0.001556442985868099,-0.0001287932436070212,0.9999789547981875,0.006296892746162557
1722894204.089806592,477147.1403649463,4428491.44703332,1630.5656245236905,0.0015563351125568918,-0.00012869290541763642,0.9999789629477538,0.006295627140213683
1722894204.139805440,477147.1427515378,4428491.448086106,1630.564951558828,0.0015607668171309463,-0.00012549995982611775,0.9999791126646305,0.0062707647987339885
1722894204.189807872,477147.1427540099,4428491.448080393,1630.5649527626272,0.0015606593808032232,-0.00012539990008431516,0.9999791209355344,0.006269474472258204
1722894204.239812096,477147.14275648195,4428491.448074678,1630.564953966426,0.0015605519447199692,-0.00012529984008246783,0.9999791292047512,0.006268184145799003
1722894204.289820416,477147.14551254496,4428491.446684511,1630.5654513276759,0.0015466723663367615,-0.00012638712943600748,0.9999794639994962,0.0062179908463383315
1722894204.339832320,477147.14551377104,4428491.446678316,1630.5654529415006,0.0015466145302310097,-0.00012631186153885357,0.9999794733404564,0.006216504367570791
1722894204.389849344,477147.1455163323,4428491.44667165,1630.5654519458599,0.0015463558730662613,-0.00012618607686695627,0.999979483943724,0.006214865423429764
1722894204.439870208,477147.1413930969,4428491.449108305,1630.5650349817704,0.001554270992498216,-0.0001249519752061024,0.9999788758687026,0.006310027341622716
1722894204.489893376,477147.1413956581,4428491.449101638,1630.56503398613,0.0015540128244212123,-0.00012482667410900514,0.9999788864219504,0.006308420781725115
1722894204.539915264,477147.1413982193,4428491.449094971,1630.5650348343024,0.001553873000118945,-0.00012471088559342752,0.9999788967874674,0.006306814220687349
1722894204.589936128,477147.1389594731,4428491.448766153,1630.5653359662713,0.0015628288556515746,-0.00013146225415933103,0.9999792969196752,0.006240674296570988
1722894204.639951616,477147.1389620343,4428491.448759487,1630.5653368144438,0.0015626887616706068,-0.00013134627005664646,0.9999793070162174,0.006239093792971325
1722894204.689963008,477147.1389645955,4428491.44875282,1630.565337662616,0.001562548668036991,-0.0001312302855384776,0.9999793171102275,0.006237513289391052
1722894204.739991040,477147.14133205183,4428491.447110532,1630.5658053232632,0.0015574839512708608,-0.00013985055437190248,0.9999793671888247,0.006230560344132074
1722894204.790019840,477147.141334613,4428491.4471038645,1630.5658080923818,0.0015574625284865038,-0.0001397450783752078,0.9999793771934632,0.0062289621574440285
1722894204.840061952,477147.14133588766,4428491.447096754,1630.5658093796928,0.001557368275528318,-0.00013965636133761957,0.9999793880964658,0.006227237138011441
1722894204.890091264,477147.14071958204,4428491.4483342655,1630.5656500051382,0.0015493513054631175,-0.00012484220511763778,0.9999794120399257,0.00622570648526493
1722894204.940127488,477147.1407221141,4428491.448326634,1630.5656486834941,0.001549057969121059,-0.00012470234158268903,0.999979424627245,0.006223760189681315
1722894204.990156032,477147.14072464616,4428491.448319003,1630.56564736185,0.001548764633295286,-0.0001245624769757241,0.9999794372106695,0.006221813894108227
1722894205.040191232,477147.14012598066,4428491.447249293,1630.5658374097911,0.0015514668931467552,-0.00013047841757493,0.9999791970850341,0.006259498624701511
1722894205.090212352,477147.1401285127,4428491.447241661,1630.5658379932968,0.001551291408190748,-0.00013034796319617118,0.9999792094862493,0.0062575633941130285
1722894205.140238080,477147.1401310448,4428491.447234029,1630.5658385768027,0.0015511159237135263,-0.00013021750818008072,0.9999792218836707,0.006255628163538884
1722894205.190250240,477147.1418595579,4428491.448894125,1630.5654183737365,0.0015515060836093764,-0.00012955722667185593,0.9999793772512565,0.006230659354121646
1722894205.240276992,477147.14186209,4428491.448886494,1630.5654189572429,0.001551330799670475,-0.00012942701507551838,0.9999793897612425,0.006228697627194978
1722894205.290287872,477147.1418646221,4428491.448878864,1630.565421423059,0.001551273655339679,-0.0001293066665634082,0.9999794020828002,0.006226735899149052
1722894205.340301824,477147.1387547096,4428491.448218877,1630.5660961917451,0.0015441708725802445,-0.0001261258666090444,0.999979174604805,0.00626498086789382
1722894205.390317312,477147.1387571671,4428491.448210314,1630.5660943736848,0.0015438293927779775,-0.00012596842439344932,0.9999791891597959,0.00626274461233629
1722894205.440349184,477147.1387596247,4428491.44820175,1630.5660925556251,0.001543487913643594,-0.00012581098074417,0.9999792037096432,0.006260508356788157
1722894205.490367232,477147.140784215,4428491.447916168,1630.5652126445555,0.0015542480722898187,-0.00012156025006173607,0.9999796629917962,0.00618410372239195
1722894205.540396544,477147.1407866726,4428491.447907605,1630.5652126881735,0.0015540248326315431,-0.0001214127676735384,0.999979677339898,0.006181842197364945
1722894205.590416640,477147.1407891301,4428491.447899042,1630.565212731792,0.001553801593606139,-0.00012126528433778604,0.9999796916828124,0.006179580672348962
1722894205.640447744,477147.1408843314,4428491.44935817,1630.566156553346,0.0015364509296403746,-0.00012851154737438265,0.99997986266788,0.00615605897072868
1722894205.690466048,477147.14088678895,4428491.449349607,1630.5661565969647,0.001536227454512893,-0.00012836325866532277,0.9999798769919082,0.006153790647253504
1722894205.740472064,477147.1408892465,4428491.449341045,1630.5661566405831,0.0015360039800235566,-0.00012821496900489916,0.9999798913107178,0.006151522323791108
1722894205.790461696,477147.1408253779,4428491.449536769,1630.5661193178594,0.0015490505665178443,-0.00013726249278336053,0.99997938722131,0.006229505104269239
1722894205.840446464,477147.14082648413,4428491.449527839,1630.5661198465366,0.0015488732617854233,-0.00013714198719291405,0.9999794018092041,0.0062272097283501224
1722894205.890425856,477147.14082877885,4428491.449518477,1630.5661176294875,0.0015484890498003005,-0.00013696960081923022,0.9999794176376177,0.006224766832768801
1722894205.940401152,477147.14083107363,4428491.449509115,1630.566115412439,0.001548104838614035,-0.00013679721268346657,0.9999794334598846,0.006222323937197908
1722894205.990372608,477147.14384381083,4428491.447178522,1630.5653305144488,0.0015482646999259136,-0.0001315250498933367,0.9999798658394413,0.0061525192655799725
1722894206.040345600,477147.14384610567,4428491.4471691605,1630.565330170865,0.0015479979516085293,-0.00013136291458442476,0.9999798815147733,0.006150041611779505
1722894206.090321664,477147.14384840045,4428491.447159799,1630.5653298272819,0.00154773120405339,-0.00013120077803510235,0.9999798971838676,0.006147563957992055
1722894206.140299776,477147.1438506952,4428491.447150437,1630.5653294836984,0.0015474644572604996,-0.0001310386402453731,0.9999799128467243,0.006145086304217757
1722894206.190277888,477147.1398943358,4428491.4499363545,1630.5656816160763,0.0015497214051194115,-0.00012381242880645914,0.9999792874885587,0.0062456086912087705
1722894206.240256768,477147.1398966305,4428491.449926994,1630.565681272493,0.00154945471426214,-0.00012365003505612667,0.9999793031017302,0.006243177791432822
1722894206.290237952,477147.13989892526,4428491.449917634,1630.5656828374517,0.0015493060204312024,-0.0001234970639350204,0.9999793185249277,0.006240746890538883
1722894206.340219904,477147.1398998658,4428491.449907943,1630.5656829304578,0.0015490865617353332,-0.00012336279241642695,0.9999793339670201,0.006238329209079228
1722894206.390203392,477147.1405666999,4428491.448726603,1630.5660246921177,0.001544005433850601,-0.00012425855974986178,0.999979937298064,0.006142117581959664
1722894206.440194304,477147.14056875586,4428491.448716461,1630.5660219287226,0.001543573164763884,-0.0001240699984722143,0.9999799540340779,0.006139504745844058
1722894206.490191872,477147.1405708118,4428491.4487063205,1630.5660191653274,0.00154314089661161,-0.0001238814350738989,0.9999799707630406,0.006136891909744876
1722894206.540193536,477147.1405728679,4428491.448696177,1630.5660183442624,0.0015428261448539205,-0.00012370231101624312,0.9999799873024886,0.006134279072552382
1722894206.590197760,477147.13788920955,4428491.448509745,1630.565262422632,0.0015411376958769935,-0.00013009035974964806,0.9999801676509465,0.006105102446792699
1722894206.640204032,477147.13789126556,4428491.448499605,1630.5652616015677,0.0015408233025572737,-0.00012991187762105333,0.9999801838512727,0.006102531542683698
1722894206.690210304,477147.13789332146,4428491.448489462,1630.5652607805032,0.0015405089101077373,-0.000129733393975328,0.999980200044857,0.006099960638591948
1722894206.740217600,477147.14094744046,4428491.451481796,1630.5651622842229,0.0015451617308218843,-0.0001258179173988898,0.9999800367367118,0.006125583492366099
1722894206.790224128,477147.1409494964,4428491.451471654,1630.5651633198008,0.001544964789108617,-0.00012564944636735148,0.999980053153437,0.0061229560889116295
1722894206.840227328,477147.14095010964,4428491.4514611475,1630.5651628571184,0.0015446971245313614,-0.00012549947222459333,0.9999800696584301,0.006120330595429508
1722894206.890227968,477147.1405653311,4428491.448723734,1630.5659165268905,0.0015449991517204427,-0.00012695675587822268,0.9999797909340746,0.0061655967308977344
1722894206.940225536,477147.1405670041,4428491.448712781,1630.565913170775,0.001544517338029658,-0.0001267506734911557,0.9999798090194388,0.0061627878355621345
1722894206.990218752,477147.14056867716,4428491.44870183,1630.5659098146596,0.001544035525436605,-0.00012654458856322976,0.9999798270966367,0.006159978940240086
1722894207.040209920,477147.1405703502,4428491.448690877,1630.5659083899393,0.0015436712975145173,-0.0001263481453969478,0.9999798449829492,0.006157170043817541
1722894207.090200320,477147.1365267993,4428491.452639184,1630.5658658312782,0.0015420617592825055,-0.00013361900036726977,0.9999799864496246,0.006134402310104955
1722894207.140189184,477147.13652847236,4428491.452628232,1630.565864406558,0.0015416980845079375,-0.00013342304223407843,0.9999800039126889,0.006131650682054441
1722894207.190174976,477147.13653014536,4428491.452617279,1630.5658629818377,0.0015413344107557373,-0.00013322708222271155,0.9999800213680095,0.006128899054019403
1722894207.240157184,477147.1365318184,4428491.452606328,1630.5658615571176,0.001540970738025912,-0.00013303112033304665,0.999980038815586,0.006126147426002357
1722894207.290141696,477147.136168539,4428491.448705639,1630.5661950860965,0.001541611355334496,-0.00012100043384149767,0.9999795802213021,0.006200639785765245
1722894207.340126208,477147.1361686981,4428491.448694278,1630.5661941048343,0.0015412967011937248,-0.00012083179513676688,0.9999795978497383,0.006197877736120891
1722894207.390111744,477147.13616885716,4428491.448682917,1630.5661931235716,0.0015409820479373995,-0.00012066315480134352,0.9999796154704166,0.006195115686490664
1722894207.440100608,477147.1361699467,4428491.448671095,1630.5661892806409,0.0015404580056252843,-0.00012044027815144145,0.9999796349439006,0.006192106324655813
1722894207.490092288,477147.13850947167,4428491.450890941,1630.5654711030536,0.0015401996463650703,-0.00012139263834942694,0.9999803638202366,0.006073304110969117
1722894207.540085504,477147.13851056114,4428491.4508791175,1630.5654691476473,0.0015397921448904227,-0.00012118063465619639,0.9999803830247792,0.0060702488433717955
1722894207.590078720,477147.1385116507,4428491.450867296,1630.5654671922414,0.0015393846446442206,-0.00012096862862615793,0.9999804022197739,0.00606719357578934
1722894207.640073984,477147.13851274014,4428491.450855475,1630.5654652368357,0.0015389771456264811,-0.00012075662025931938,0.9999804214052207,0.006064138308222541
1722894207.690072576,477147.1388089457,4428491.449800281,1630.5655272679483,0.001531865284740366,-0.00012447165069753372,0.999980389139576,0.006071180430533317
1722894207.740073216,477147.1388100352,4428491.449788459,1630.5655253125424,0.001531457711914898,-0.00012425936292732897,0.9999804083572683,0.00606812149833286
1722894207.790073856,477147.1388111246,4428491.449776637,1630.5655252500817,0.0015311667660675697,-0.00012405654306783006,0.9999804273856516,0.006065062565065396
1722894207.840073984,477147.1410913393,4428491.448772823,1630.5661375883003,0.001534974102066222,-0.00012719542539458282,0.9999799147634378,0.006147987112683495
1722894207.890074368,477147.1410917817,4428491.448760099,1630.566133139823,0.0015344036690843367,-0.00012695533239889833,0.9999799365818862,0.006144584722423037
1722894207.940077056,477147.1410922242,4428491.448747373,1630.566128691346,0.001533833237651922,-0.0001267152357608251,0.9999799583883725,0.006141182332165967
1722894207.990080256,477147.1387519185,4428491.450538484,1630.565768959699,0.0015411487151039212,-0.00012547511731598624,0.9999803889512353,0.006068840875261695
1722894208.040084480,477147.138752361,4428491.45052576,1630.565766428532,0.0015406966886081551,-0.0001252456890283045,0.9999804100517878,0.0060654826592414415
1722894208.090088192,477147.13875280344,4428491.450513033,1630.565763897365,0.0015402446635738544,-0.00012501625789223934,0.999980431140803,0.006062124443229148
1722894208.140089856,477147.1372185669,4428491.44988215,1630.5660384895768,0.0015332089015184088,-0.00012850015369466155,0.9999801805694128,0.006105016506068016
1722894208.190088704,477147.13721900934,4428491.449869423,1630.5660359584094,0.0015327572161916764,-0.00012827019126412362,0.9999802016045385,0.006101688374617912
1722894208.240084480,477147.1372194518,4428491.449856699,1630.5660334272432,0.0015323055323164488,-0.00012804022601283895,0.9999802226283282,0.006098360243176243
1722894208.290078464,477147.1372198943,4428491.449843975,1630.566032839833,0.0015319705401816077,-0.00012782001615707598,0.9999802434607784,0.006095032110658118
1722894208.340070400,477147.1413878412,4428491.448179009,1630.5656739189005,0.0015286807327212846,-0.0001149273361221792,0.9999801289370289,0.0061148718717651835
1722894208.390061056,477147.14138667984,4428491.448165879,1630.5656717414984,0.0015282712912497475,-0.00011472654073361725,0.9999801504641587,0.006111456647955256
1722894208.440054016,477147.1413863235,4428491.44815233,1630.5656667597264,0.0015276588229676182,-0.000114473297868569,0.9999801737163944,0.0061078088145113925
1722894208.490048768,477147.14138596714,4428491.44813878,1630.565661777955,0.0015270463564378265,-0.00011422005081063638,0.9999801969548812,0.006104160981064296
1722894208.540044544,477147.1398384544,4428491.448554707,1630.5659400196412,0.0015354482705501574,-0.00011082369565597852,0.9999805978737076,0.006036057724996513
1722894208.590041856,477147.139838098,4428491.448541157,1630.5659369444613,0.0015349525875965541,-0.00011057885990952824,0.999980620479307,0.006032442182876238
1722894208.640042240,477147.1398377417,4428491.448527607,1630.5659338692813,0.0015344569063221226,-0.00011033402080064332,0.9999806430715259,0.006028826640759631
1722894208.690047488,477147.14538267686,4428491.452232089,1630.5657997713079,0.0015352953039544654,-0.00012117378396379662,0.9999807375107841,0.006012719237754016
1722894208.740053504,477147.14538232057,4428491.452218539,1630.5657966961276,0.0015347979620210495,-0.00012093035462874782,0.9999807607137448,0.006008991048899973
1722894208.790057984,477147.1453819642,4428491.45220499,1630.5657955410315,0.0015344175019354255,-0.00012069613864840656,0.9999807837220507,0.006005262858973616
1722894208.840060416,477147.14037487155,4428491.44775169,1630.5654716578704,0.001525808939810246,-0.0001217760203585572,0.9999808899587921,0.005989724109045389
1722894208.890059520,477147.14037287154,4428491.447737774,1630.5654688683655,0.0015253540362146361,-0.00012156162371151566,0.9999809121239458,0.0059861427979405624
1722894208.940055296,477147.1403716794,4428491.447723433,1630.5654632829007,0.0015246966056645897,-0.00012129480514141741,0.9999809360231019,0.005982322140456767
1722894208.990048768,477147.1403704872,4428491.447709093,1630.5654576974362,0.0015240391770481889,-0.00012102798185880333,0.9999809599071537,0.005978501482972849
1722894209.040040704,477147.14348572434,4428491.446885661,1630.5652388226542,0.0015215677617771602,-0.00010991354008971094,0.9999811467845973,0.005948010248971832
1722894209.090032640,477147.1434845322,4428491.446871322,1630.5652351233732,0.001521025312628014,-0.00010965601934402261,0.9999811707689208,0.005944120218720816
1722894209.140024832,477147.14348334,4428491.446856982,1630.5652314240924,0.0015204828653794127,-0.00010939849463960636,0.9999811947377479,0.005940230188468785
1722894209.190015488,477147.14348214783,4428491.446842641,1630.5652277248114,0.0015199404200313868,-0.00010914096597647183,0.9999812186910788,0.005936340158216444
1722894209.240003840,477147.14203944814,4428491.4502482945,1630.5666496100087,0.0015168290024449628,-0.00012509218336209822,0.9999807787264141,0.006010470816633935
1722894209.289993984,477147.14203825593,4428491.450233954,1630.566647916103,0.001516402665989906,-0.0001248434187227037,0.9999808025530302,0.006006618222681731
1722894209.339985408,477147.14203540934,4428491.450219278,1630.5666445465274,0.001515898093109971,-0.00012461667290385007,0.9999808259440078,0.00600285498712132
1722894209.389979904,477147.14203256264,4428491.450204602,1630.5666411769523,0.0015153935218504594,-0.0001243899235232084,0.9999808493205145,0.00599909175155882
1722894209.439972864,477147.14002458507,4428491.449311374,1630.5660212124637,0.0015170899993901211,-0.00011790799192231326,0.9999811515841127,0.005948194024333291
1722894209.489963520,477147.140022514,4428491.449296286,1630.5660150452522,0.0015163845439541762,-0.00011762928959557663,0.9999811762044956,0.00594423905465116
1722894209.539955200,477147.14002044295,4428491.449281198,1630.566010819959,0.0015157945685158802,-0.00011735954742120758,0.9999812006325745,0.005940284083935363
1722894209.589943040,477147.140018372,4428491.44926611,1630.5660065946656,0.0015152045951009083,-0.00011708980086991062,0.9999812250445871,0.005936329113223879
1722894209.639930112,477147.14037648257,4428491.450347172,1630.566046332461,0.0015110354377203413,-0.00011403301899753621,0.9999808986411817,0.0059921716557161196
1722894209.689916928,477147.1403744116,4428491.450332084,1630.5660421071673,0.001510445327128413,-0.0001137636714879238,0.9999809232837258,0.005988211867348076
1722894209.739925248,477147.14037234057,4428491.450316996,1630.5660378818739,0.0015098552185592918,-0.00011349431959434382,0.9999809479101658,0.0059842520789786255
1722894209.789935360,477147.1393221138,4428491.448746342,1630.5659371196227,0.0015036063007068535,-0.00010686509547246425,0.999981307960236,0.00592549391019184
1722894209.839947776,477147.1393183796,4428491.448730949,1630.5659330780577,0.0015030477128122508,-0.00010662821594299932,0.9999813314252477,0.005921678730357797
1722894209.889962240,477147.1393153683,4428491.448715136,1630.565926263154,0.0015022898250143491,-0.00010633938040040307,0.9999813566993266,0.005917606863593975
1722894209.939978496,477147.1385523432,4428491.451895138,1630.5656339282796,0.001512848595450253,-0.00011951696236323789,0.9999812042245958,0.005940387390599059
1722894209.989992960,477147.138549332,4428491.451879325,1630.5656271133762,0.0015120910857132572,-0.00011923063328873846,0.9999812293914199,0.005936348155995781
